symbol,side,is_reverse,pnl,hit_tp1,hit_tp2,avg_added,risk_pct,units,pnl_usd,entry_ts,exit_ts,hold,exit_type,month,period
NEARUSDT,SHORT,False,0.021201388020720694,True,False,True,0.00588191406216558,1.7001,2.715576301815941e+27,1763697960.0,1763699400.0,8,trailing_after_tp1,2025-11,2025
SOLUSDT,SHORT,False,0.004566675213584358,True,False,False,0.0015560278820347514,6.4266,2.2110529396346362e+27,1763698500.0,1763698860.0,2,trailing_after_tp1,2025-11,2025
SOLUSDT,SHORT,False,0.02709659749661831,True,False,True,0.0020300670212780028,4.9259,1.0055896035551435e+28,1763708940.0,1763709840.0,5,trailing_after_tp1,2025-11,2025
SOLUSDT,SHORT,False,0.016390302604525862,True,True,False,0.003693750339552948,2.7073,3.342995747811236e+27,1763716500.0,1763718300.0,10,trailing_after_tp1,2025-11,2025
SOLUSDT,SHORT,False,0.014832497621847546,True,True,False,0.002058055107740794,4.859,5.42967304086801e+27,1763716500.0,1763718300.0,10,trailing_after_tp1,2025-11,2025
NEARUSDT,SHORT,False,0.030116622843629665,True,False,True,0.006597763076561111,1.5157,3.438950658439934e+27,1763716500.0,1763718120.0,9,trailing_after_tp1,2025-11,2025
NEARUSDT,SHORT,False,0.009647069791388184,True,False,False,0.003072230202504704,3.255,2.365691212584719e+27,1763718660.0,1763719560.0,5,trailing_after_tp1,2025-11,2025
SOLUSDT,SHORT,False,-0.002652579199399845,False,False,False,0.002252579199399845,4.4394,-8.871655738346412e+26,1763719740.0,1763719920.0,1,sl_before_tp1,2025-11,2025
SOLUSDT,SHORT,False,0.005661742929445449,True,False,False,0.0024092981456540863,4.1506,1.7704187099209002e+27,1763721900.0,1763722440.0,3,trailing_after_tp1,2025-11,2025
NEARUSDT,SHORT,False,0.010884315281261984,True,False,False,0.00783760135699069,1.2759,1.0462472600105853e+27,1763724960.0,1763726220.0,7,trailing_after_tp1,2025-11,2025
SOLUSDT,SHORT,False,-0.006930053153456338,False,False,True,0.0024376396686320986,4.1023,-2.1418223568002614e+27,1763726760.0,1763727120.0,2,sl_before_tp1,2025-11,2025
NEARUSDT,SHORT,False,0.003489666153571364,True,False,True,0.004723997882846376,2.1169,5.565325595230018e+26,1763726760.0,1763727300.0,3,trailing_after_tp1,2025-11,2025
SOLUSDT,SHORT,False,0.03380309094030411,True,False,True,0.0042888279103261385,2.3316,5.937917835866804e+27,1763739000.0,1763739720.0,4,trailing_after_tp1,2025-11,2025
SOLUSDT,SHORT,False,-0.0023653371965365994,False,False,False,0.0019653371965365992,5.0882,-9.067182940053913e+26,1763746200.0,1763746380.0,1,sl_before_tp1,2025-11,2025
SOLUSDT,SHORT,False,0.021767688579447678,True,False,False,0.002591726336999537,3.8584,6.327607965594352e+27,1763748180.0,1763749260.0,6,trailing_after_tp1,2025-11,2025
NEARUSDT,SHORT,False,-0.0036028439935797333,False,False,False,0.003202843993579733,3.1222,-8.474733742178943e+26,1763772120.0,1763772300.0,1,sl_before_tp1,2025-11,2025
SOLUSDT,SHORT,False,-0.0024585403674503245,False,False,False,0.0020585403674503243,4.8578,-8.997758784125303e+26,1763773200.0,1763773380.0,1,sl_before_tp1,2025-11,2025
NEARUSDT,SHORT,False,-0.0014282185947853973,False,False,False,0.0010282185947853974,9.7256,-1.0464671988490072e+27,1763781840.0,1763782020.0,1,sl_before_tp1,2025-11,2025
NEARUSDT,SHORT,False,0.054826638467709646,True,False,True,0.005867740737321419,1.7042,7.039423493257764e+27,1763787780.0,1763790300.0,14,trailing_after_tp1,2025-11,2025
NEARUSDT,SHORT,False,-0.0014428207596204592,False,False,False,0.0010428207596204593,9.5894,-1.0423632824349065e+27,1763805600.0,1763805780.0,1,sl_before_tp1,2025-11,2025
NEARUSDT,SHORT,False,0.009082228799312482,True,False,False,0.003232364407217242,3.0937,2.1168423380351553e+27,1763821800.0,1763823060.0,7,trailing_after_tp1,2025-11,2025
SOLUSDT,LONG,False,0.003908023975553912,True,False,True,0.0014939733438810844,6.6936,1.97074648810573e+27,1763947260.0,1763947800.0,3,trailing_after_tp1,2025-11,2025
NEARUSDT,SHORT,False,0.0011734720454096787,True,False,False,0.0015936930213740754,6.2747,5.547335951100625e+26,1763947800.0,1763948340.0,3,trailing_after_tp1,2025-11,2025
SOLUSDT,LONG,False,-0.0029645172822921136,False,False,False,0.0025645172822921134,3.8994,-8.708928939522956e+26,1763997840.0,1763998020.0,1,sl_before_tp1,2025-11,2025
SOLUSDT,LONG,False,0.022055890163219613,True,True,False,0.0017694784351955412,5.6514,9.390651134867935e+27,1764004500.0,1764005940.0,8,trailing_after_tp1,2025-11,2025
SOLUSDT,LONG,False,0.02894067654882177,True,False,True,0.0015997137161427246,6.2511,1.3629590305567422e+28,1764006480.0,1764007560.0,6,trailing_after_tp1,2025-11,2025
SOLUSDT,LONG,False,-0.004388914633592179,False,False,False,0.003988914633592179,2.5069,-8.289317647266064e+26,1764008280.0,1764008460.0,1,sl_before_tp1,2025-11,2025
NEARUSDT,LONG,False,0.013536640768641115,True,False,False,0.00366272559922568,2.7302,2.78434412952752e+27,1764109980.0,1764110700.0,4,trailing_after_tp1,2025-11,2025
NEARUSDT,LONG,False,-0.0034877880583271638,False,False,False,0.0030877880583271636,3.2386,-8.50979295335628e+26,1764112860.0,1764113040.0,1,sl_before_tp1,2025-11,2025
NEARUSDT,SHORT,True,-0.0004349672969467394,True,False,False,0.009363950904956347,1.0679,-3.4995634194201627e+25,1764113400.0,1764126540.0,73,reverse_trailing_after_tp1,2025-11,2025
SOLUSDT,LONG,False,-0.0031165513445106084,False,False,False,0.002716551344510608,3.6811,-8.643164104722577e+26,1764184860.0,1764185040.0,1,sl_before_tp1,2025-11,2025
NEARUSDT,SHORT,False,-0.003575384483685587,False,False,False,0.0031753844836855867,3.1492,-8.482870231520836e+26,1764356940.0,1764357120.0,1,sl_before_tp1,2025-11,2025
NEARUSDT,SHORT,False,-0.004061344293331986,False,False,True,0.0010873981591734627,9.1963,-9.647684800645575e+27,1764556020.0,1764556380.0,2,sl_before_tp1,2025-12,2025
NEARUSDT,SHORT,False,-0.006764953806893745,False,False,True,0.002359916017488232,4.2374,-7.404746234164638e+27,1764597420.0,1764597780.0,2,sl_before_tp1,2025-12,2025
NEARUSDT,SHORT,False,-0.0027656949668121746,False,False,False,0.0023656949668121744,4.2271,-3.019864282519484e+27,1764606060.0,1764606240.0,1,sl_before_tp1,2025-12,2025
SOLUSDT,SHORT,False,-0.008635173650041064,False,False,True,0.0032404634732381074,3.086,-6.883444848788113e+27,1764606240.0,1764606960.0,4,sl_before_tp1,2025-12,2025
SOLUSDT,LONG,False,0.005067677112086066,True,True,False,0.0032196734631823906,3.1059,4.0657343585934533e+27,1764695700.0,1764696780.0,6,trailing_after_tp1,2025-12,2025
NEARUSDT,LONG,False,0.00818264758265105,True,False,False,0.0027000808896597284,3.7036,7.828146848627986e+27,1764699480.0,1764699840.0,2,trailing_after_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.003122096428161592,False,False,False,0.002722096428161592,3.6736,-2.9626796798457946e+27,1764775620.0,1764775800.0,1,sl_before_tp1,2025-12,2025
SOLUSDT,LONG,False,-0.006725252620341382,False,False,True,0.002341363511426938,4.271,-7.419619749278374e+27,1764776880.0,1764777240.0,2,sl_before_tp1,2025-12,2025
SOLUSDT,LONG,False,-0.002483416820110045,False,False,False,0.002083416820110045,4.7998,-3.0790400949169065e+27,1764804420.0,1764804600.0,1,sl_before_tp1,2025-12,2025
SOLUSDT,SHORT,True,0.004477127360360501,False,False,False,0.004877127360360501,2.0504,2.3712494552400293e+27,1764804960.0,1764805140.0,1,reverse_sl_before_tp1,2025-12,2025
SOLUSDT,SHORT,False,0.0011365826793463302,True,False,False,0.0033853338484377726,2.9539,8.67244235764679e+26,1765119240.0,1765119960.0,4,trailing_after_tp1,2025-12,2025
NEARUSDT,LONG,False,0.006487930061438656,True,False,False,0.005030062872246542,1.988,3.33176712178341e+27,1765216440.0,1765216980.0,3,trailing_after_tp1,2025-12,2025
NEARUSDT,LONG,False,0.06496818621414453,True,False,True,0.00335383421938357,2.9817,5.003812673893373e+28,1765291860.0,1765292760.0,5,trailing_after_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.009591982825074005,False,False,True,0.003689644539432265,2.7103,-6.715305213205253e+27,1765300320.0,1765300680.0,2,sl_before_tp1,2025-12,2025
NEARUSDT,SHORT,True,-0.00014639423543493998,True,False,False,0.007714763380618927,1.2962,-4.901660836260509e+25,1765301040.0,1765307340.0,35,reverse_trailing_after_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.004182181159009874,False,False,False,0.003782181159009874,2.644,-2.8562907035647894e+27,1765313460.0,1765313640.0,1,sl_before_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.004189383421289881,False,False,False,0.0037893834212898814,2.639,-2.855771473371807e+27,1765314360.0,1765314540.0,1,sl_before_tp1,2025-12,2025
NEARUSDT,LONG,False,0.005569111154778924,True,False,False,0.0026988705867087527,3.7053,5.330227160704604e+27,1765319760.0,1765320120.0,2,trailing_after_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.008617898772621375,False,False,False,0.008217898772621376,1.2169,-2.708834632002998e+27,1765395540.0,1765395720.0,1,sl_before_tp1,2025-12,2025
SOLUSDT,LONG,False,0.017423342230554903,True,True,False,0.00603296741161388,1.6576,7.460061019963645e+27,1765397340.0,1765397880.0,3,trailing_after_tp1,2025-12,2025
NEARUSDT,SHORT,False,-0.0020991719346790537,False,False,False,0.0016991719346790535,5.8852,-3.191189374102276e+27,1765426140.0,1765426320.0,1,sl_before_tp1,2025-12,2025
SOLUSDT,SHORT,False,0.0031213873621970863,True,False,False,0.004247728511863291,2.3542,1.898159960234519e+27,1765469160.0,1765470060.0,5,trailing_after_tp1,2025-12,2025
SOLUSDT,SHORT,False,-0.003512722938537019,False,False,False,0.003112722938537019,3.2126,-2.915045397618188e+27,1765469880.0,1765470060.0,1,sl_before_tp1,2025-12,2025
NEARUSDT,SHORT,False,-0.008013965914743335,False,False,True,0.0029479571590075885,3.3922,-7.022119488050688e+27,1765473120.0,1765473660.0,3,sl_before_tp1,2025-12,2025
NEARUSDT,LONG,True,0.006531483232547732,False,False,False,0.006931483232547732,1.4427,2.434038993208406e+27,1765474020.0,1765474740.0,4,reverse_sl_before_tp1,2025-12,2025
SOLUSDT,SHORT,False,-0.01767761050185487,False,False,True,0.007501156034421071,1.3331,-6.087475877239673e+27,1765812960.0,1765813500.0,3,sl_before_tp1,2025-12,2025
SOLUSDT,SHORT,False,-0.004065388531025973,False,False,False,0.003665388531025973,2.7282,-2.8649954268656164e+27,1765814760.0,1765814940.0,1,sl_before_tp1,2025-12,2025
NEARUSDT,SHORT,False,-0.0015524667157567388,False,False,False,0.0011524667157567388,8.677,-3.47965188900153e+27,1765816200.0,1765816380.0,1,sl_before_tp1,2025-12,2025
NEARUSDT,SHORT,False,0.006372683375511105,True,False,False,0.0018098054262733387,5.5255,9.09562082408976e+27,1765817640.0,1765818000.0,2,trailing_after_tp1,2025-12,2025
SOLUSDT,SHORT,False,-0.01377676943707035,False,False,True,0.005662457155698054,1.766,-6.284697132661594e+27,1765990260.0,1765990620.0,2,sl_before_tp1,2025-12,2025
NEARUSDT,SHORT,False,-0.00354882788846436,False,False,False,0.0031488278884643597,3.1758,-2.9112393059747447e+27,1765992240.0,1765992420.0,1,sl_before_tp1,2025-12,2025
SOLUSDT,SHORT,False,0.011353637190516196,True,False,False,0.003891776396672779,2.5695,7.535794110602102e+27,1765992780.0,1765993860.0,6,trailing_after_tp1,2025-12,2025
SOLUSDT,SHORT,False,0.005787241521253423,True,True,False,0.003894515917086136,2.5677,3.8384864884595957e+27,1765992960.0,1765993860.0,5,trailing_after_tp1,2025-12,2025
SOLUSDT,SHORT,False,0.024980944374564124,True,True,False,0.0046479171929883325,2.1515,1.3883288939326234e+28,1766086380.0,1766087100.0,4,trailing_after_tp1,2025-12,2025
SOLUSDT,SHORT,False,-0.005456031683942011,False,False,False,0.0050560316839420106,1.9778,-2.787462213842898e+27,1766093940.0,1766094300.0,2,sl_before_tp1,2025-12,2025
SOLUSDT,LONG,True,0.006877783933573591,False,False,False,0.007277783933573591,1.374,2.4411319925443894e+27,1766094660.0,1766104740.0,56,reverse_sl_before_tp1,2025-12,2025
NEARUSDT,SHORT,False,-0.011742598009020016,False,False,True,0.004704032688613135,2.1258,-6.448159250606718e+27,1766094660.0,1766095020.0,2,sl_before_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.008223840268608975,False,False,True,0.003046247576848402,3.2827,-6.973508936298435e+27,1766415960.0,1766416320.0,2,sl_before_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.003441390938351566,False,False,False,0.003041390938351566,3.288,-2.922830665695618e+27,1766416140.0,1766416320.0,1,sl_before_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.002183629700884957,False,False,False,0.0017836297008849572,5.6065,-3.1623955430336544e+27,1766422800.0,1766422980.0,1,sl_before_tp1,2025-12,2025
NEARUSDT,SHORT,True,0.007722754779718336,False,False,False,0.008122754779718336,1.2311,2.4559006530728935e+27,1766423340.0,1766425140.0,10,reverse_sl_before_tp1,2025-12,2025
NEARUSDT,SHORT,False,0.0023068690130995913,True,False,False,0.005320278859319368,1.8796,1.1200320010470322e+27,1766588940.0,1766589480.0,3,trailing_after_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.013945530763349187,False,False,True,0.005736162697956801,1.7433,-6.279939779279223e+27,1766720160.0,1766721600.0,8,sl_before_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.012552815437070763,False,False,True,0.005081611126329313,1.9679,-6.380895147230691e+27,1766720160.0,1766721600.0,8,sl_before_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.005598820167980195,False,False,True,0.0018114302428837623,5.5205,-7.983931389119565e+27,1766720700.0,1766721240.0,3,sl_before_tp1,2025-12,2025
NEARUSDT,LONG,False,0.013305325775133091,True,False,True,0.003128284641374215,3.1966,1.0986545081735566e+28,1766722140.0,1766722860.0,4,trailing_after_tp1,2025-12,2025
NEARUSDT,LONG,False,0.002520899756783774,True,False,False,0.003126557614753737,3.1984,2.0827206946376974e+27,1766722500.0,1766722860.0,2,trailing_after_tp1,2025-12,2025
NEARUSDT,LONG,False,0.016196593230948478,True,False,True,0.003107709028721058,3.2178,1.3462484546217768e+28,1766725740.0,1766727360.0,9,trailing_after_tp1,2025-12,2025
SOLUSDT,SHORT,False,-0.006307547373756331,False,False,True,0.002144592717099688,4.6629,-7.59727044026877e+27,1766765520.0,1766765880.0,2,sl_before_tp1,2025-12,2025
SOLUSDT,LONG,True,0.003443101063979556,False,False,False,0.0038431010639795563,2.6021,2.31424778720872e+27,1766766240.0,1766766780.0,3,reverse_sl_before_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.004105331426653464,False,False,False,0.003705331426653464,2.6988,-2.8619566812001584e+27,1766853180.0,1766853360.0,1,sl_before_tp1,2025-12,2025
NEARUSDT,LONG,False,-0.002795136186647574,False,False,False,0.0023951361866475737,4.1751,-3.143845813420696e+27,1767286260.0,1767286440.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,-0.002000291846570506,True,False,True,0.0042881275723476485,2.332,-1.2566494498591885e+27,1767286800.0,1767287160.0,2,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,-0.00950084975008656,False,False,True,0.0036467912139648544,2.7421,-7.018430895993467e+27,1767289140.0,1767289680.0,3,sl_before_tp1,2026-01,2026_H1
SOLUSDT,LONG,False,-0.0027620283639719053,False,False,False,0.002362028363971905,4.2336,-3.150151955756485e+27,1767366180,1767366360,1,sl_before_tp1,2026-01,2026_H1
SOLUSDT,SHORT,True,-0.0008341877833955547,True,False,False,0.004118639025142866,2.428,-5.456304173967059e+26,1767366720,1767367620,5,reverse_trailing_after_tp1,2026-01,2026_H1
SOLUSDT,LONG,False,0.014333365001875365,True,False,False,0.0021071559487526297,4.7457,1.8324830228200504e+28,1767373020,1767374460,8,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,-0.004297484685419275,False,False,False,0.0038974846854192753,2.5658,-2.970423679050581e+27,1767578580.0,1767578760.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.010570548993691933,True,False,False,0.002768763178002323,3.6117,1.0284903253519176e+28,1767588480.0,1767589200.0,4,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.030859768357070667,True,False,True,0.00446827068598422,2.238,1.8605513685383424e+28,1767590460.0,1767591360.0,5,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,-0.0020420361247947233,False,False,False,0.001642036124794723,6.09,-3.350188097149496e+27,1767599640.0,1767599820.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,True,0.0046205825804467165,False,False,False,0.005020582580446717,1.9918,2.479311526655966e+27,1767600180.0,1767600360.0,1,reverse_sl_before_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.01822829915407984,True,False,False,0.002812069962705072,3.5561,1.7462583824443003e+28,1767634380.0,1767635460.0,6,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,-0.0011076421655436142,True,False,True,0.005027497576240178,1.9891,-5.935209976343998e+26,1767637620.0,1767638340.0,4,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.016009957657299283,True,False,True,0.004459287051437333,2.2425,9.671931939069423e+27,1767638340.0,1767639600.0,7,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,-0.0031420389636924824,False,False,False,0.002742038963692482,3.6469,-3.0869274490225706e+27,1767663000.0,1767663180.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,True,-0.000655343336837603,True,False,False,0.007783112335388307,1.2848,-2.2683186695448672e+26,1767663540.0,1767664800.0,7,reverse_trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,-0.002532920467870688,False,False,False,0.002132920467870688,4.6884,-3.199155642637623e+27,1767709800.0,1767709980.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,True,0.0007613423836273486,True,False,False,0.003186090862024841,3.1386,6.437397520395872e+26,1767710340.0,1767711060.0,4,reverse_trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.0007147637809842189,True,False,True,0.0010513507043387596,9.5116,1.8314851658891324e+27,1767736620.0,1767737160.0,3,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.004386313714348467,False,False,False,0.003986313714348467,2.5086,-2.9642627317692015e+27,1767802860.0,1767803040.0,1,sl_before_tp1,2026-01,2026_H1
SOLUSDT,LONG,False,0.005849824921553574,True,False,False,0.0027248494244798914,3.6699,5.783474674382158e+27,1767975120,1767975840,4,trailing_after_tp1,2026-01,2026_H1
SOLUSDT,LONG,False,-0.028383159717297202,False,False,True,0.007567644749054061,1.3214,-1.0103887043460662e+28,1767975300,1767978900,20,timeout_before_tp1_negative_or_flat,2026-01,2026_H1
SOLUSDT,LONG,False,0.0045447074610064486,True,False,True,0.002003511784729439,4.9912,6.110862473145971e+27,1767976920,1767978360,8,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,-0.005556711102806128,False,False,False,0.005156711102806128,1.9392,-2.9029094867001284e+27,1768181040.0,1768181220.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.009966971681053939,True,False,False,0.0033505779910956335,2.9846,8.013679529333597e+27,1768187520.0,1768188420.0,5,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,0.007376815480092438,True,False,False,0.003986313714348467,2.5086,4.985238318738037e+27,1768237740.0,1768238100.0,2,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,0.01062604342080576,True,True,False,0.004023138329728161,2.4856,7.115330848950323e+27,1768242780.0,1768243320.0,3,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.002084274089707568,False,False,False,0.0016842740897075677,5.9373,-3.333730895926764e+27,1768243860.0,1768244040.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.009146986326664691,False,False,True,0.003481478522336214,2.8723,-7.077873354968592e+27,1768256640.0,1768257180.0,3,sl_before_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.022568048523427576,True,True,True,0.002768763178002323,3.6117,2.195819685644451e+28,1768308120.0,1768309380.0,7,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.007597531536676687,True,False,False,0.002742038963692482,3.6469,7.464270467804832e+27,1768311000.0,1768311360.0,2,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,-0.005919561647747626,False,False,False,0.005519561647747626,1.8117,-2.8891722665188905e+27,1768311180.0,1768311360.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.002084938471762123,True,False,False,0.004404047976012064,2.2706,1.2753508609253096e+27,1768313340.0,1768313700.0,2,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,-0.013211651536187087,False,False,True,0.005391268476691431,1.8549,-6.601682426861321e+27,1768327740.0,1768328820.0,6,sl_before_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.00814123192134468,True,False,False,0.004847766437607716,2.0628,4.5241491809698525e+27,1768327740.0,1768328100.0,2,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.004336717647758311,True,False,False,0.005391268476691431,1.8549,2.1669987743052433e+27,1768327740.0,1768328100.0,2,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.009030165570730038,True,False,False,0.0021293700975598745,4.6962,1.1424390520279447e+28,1768333680.0,1768334220.0,3,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,-0.003022958303110756,False,False,False,0.002622958303110756,3.8125,-3.104768675080072e+27,1768344480.0,1768344660.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,True,0.0059448702461213695,False,False,False,0.00634487024612137,1.5761,2.5241090436930576e+27,1768345020.0,1768345200.0,1,reverse_sl_before_tp1,2026-01,2026_H1
SOLUSDT,LONG,False,-0.0022586899616131553,False,False,False,0.0018586899616131554,5.3801,-3.273694480853596e+27,1768346100,1768346280,1,sl_before_tp1,2026-01,2026_H1
SOLUSDT,SHORT,True,-0.008219301052075698,True,True,False,0.005718008242561158,1.7489,-3.8723855307220046e+27,1768346640,1768348260,9,reverse_trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.007489882629386534,True,True,False,0.00212848491560834,4.6982,9.479663322787337e+27,1768406400.0,1768407300.0,5,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.010171939723920928,False,False,True,0.003964186363233484,2.5226,-6.9125485201998e+27,1768493880.0,1768494240.0,2,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.011407510036296704,False,False,True,0.004546178346249877,2.1996,-6.759784771078718e+27,1768494600.0,1768494960.0,2,sl_before_tp1,2026-01,2026_H1
NEARUSDT,LONG,True,0.0004537281781312424,True,False,False,0.00749872066978552,1.3336,1.63003546294907e+26,1768495320.0,1768496760.0,8,reverse_trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.0026203078616670646,False,False,False,0.0022203078616670644,4.5039,-3.1792713842454497e+27,1768496040.0,1768496220.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,LONG,True,0.003453787392018096,False,False,False,0.0038537873920180964,2.5948,2.4143283059195542e+27,1768496580.0,1768496760.0,1,reverse_sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.017977235779254256,False,False,True,0.007642429186038474,1.3085,-6.336945456252843e+27,1768578120.0,1768579740.0,9,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.0021715337973941687,False,False,False,0.0017715337973941688,5.6448,-3.3022171511704477e+27,1768786200.0,1768786380.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,0.0022612920027278525,True,False,False,0.003676441395300861,2.72,1.6569808044274768e+27,1768786920.0,1768787640.0,4,trailing_after_tp1,2026-01,2026_H1
SOLUSDT,SHORT,False,-0.00549223895889403,False,False,True,0.0017608221387644745,5.6792,-8.402768765681129e+27,1769020200,1769020560,2,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.003564698194636566,False,False,False,0.0031646981946365656,3.1599,-3.0344427263540093e+27,1769197320.0,1769197500.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.003566473309939367,False,False,False,0.0031664733099393667,3.1581,-3.034251843505982e+27,1769197680.0,1769197860.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,0.005736632680907248,True,True,False,0.004669001167250178,2.1418,3.309950798264032e+27,1769368500.0,1769369040.0,3,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.005842735482067001,False,False,False,0.005442735482067001,1.8373,-2.891927991107889e+27,1769370840.0,1769371200.0,2,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,0.019670828599629993,True,False,True,0.0019094054069288097,5.2372,2.775319480571089e+28,1769372640.0,1769373540.0,5,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.002997734926163124,False,False,False,0.0025977349261631236,3.8495,-3.108757688334047e+27,1769375880.0,1769376060.0,1,sl_before_tp1,2026-01,2026_H1
SOLUSDT,SHORT,False,0.005867902428223245,True,False,True,0.004317658235595589,2.3161,3.661197009220712e+27,1769376240,1769377140,5,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,LONG,False,0.0005541886990352075,True,False,False,0.005873407382330249,1.7026,2.541885704115072e+26,1769636880.0,1769637420.0,3,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,0.029980757034021276,True,False,True,0.003258348678129511,3.069,2.4787545030991347e+28,1769657220.0,1769660280.0,17,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,0.020504733027390226,True,False,True,0.0053469641395091,1.8702,1.033083263075268e+28,1769658480.0,1769660280.0,10,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.015210890184012615,False,False,True,0.006338325982830876,1.5777,-6.465000122887411e+27,1769700780.0,1769703300.0,14,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.01057007826483823,False,False,True,0.004151710891942115,2.4086,-6.858664787089522e+27,1769704200.0,1769704740.0,3,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.00897449769248831,False,False,True,0.0034002508500626115,2.941,-7.110295829880379e+27,1769721120.0,1769724180.0,17,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,0.023895829899957526,True,False,False,0.0027368378675177805,3.6539,2.352131108754276e+28,1769739300.0,1769740380.0,6,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,0.01798789441348474,True,False,False,0.004986798331901404,2.0053,9.717331128726438e+27,1769739480.0,1769740380.0,5,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,0.018248536247453158,True,False,True,0.004250251062562665,2.3528,1.156649908577507e+28,1769743440.0,1769745240.0,10,trailing_after_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,-0.003934367638709453,False,False,False,0.0035343676387094526,2.8294,-2.99882895203639e+27,1769785380.0,1769785560.0,1,sl_before_tp1,2026-01,2026_H1
NEARUSDT,SHORT,False,0.013543519483977803,True,False,False,0.00505487948830255,1.9783,7.21787253994428e+27,1769786100.0,1769787180.0,6,trailing_after_tp1,2026-01,2026_H1
