trade,entry_ts,equity_before,pnl_usd,equity_after
9939,1704188160.0,1.4097411054115226e+20,1.1086120439134785e+18,1.4208272258506573e+20
9940,1704197160.0,1.4208272258506573e+20,-1.5526414572572434e+18,1.4053008112780848e+20
9941,1704197880.0,1.4053008112780848e+20,-1.6551754822710676e+18,1.3887490564553741e+20
9942,1704200400.0,1.388749056455374e+20,1.6394416585117755e+19,1.5526932223065516e+20
9943,1704240540.0,1.5526932223065516e+20,4.907990112158657e+18,1.601773123428138e+20
9944,1704244140.0,1.601773123428138e+20,5.541343365423041e+17,1.607314466793561e+20
9945,1704248280.0,1.607314466793561e+20,-1.4943595511559903e+18,1.5923708712820012e+20
9946,1704248280.0,1.5923708712820012e+20,-1.5293173611764956e+18,1.577077697670236e+20
9947,1704248820.0,1.577077697670236e+20,-9.837505808298116e+17,1.567240191861938e+20
9948,1704248820.0,1.567240191861938e+20,-9.408787433812648e+17,1.557831404428125e+20
9949,1704277260.0,1.557831404428125e+20,-1.5102242425547318e+18,1.5427291620025778e+20
9950,1704277800.0,1.5427291620025778e+20,1.2762941359045816e+18,1.5554921033616235e+20
9951,1704287700.0,1.5554921033616235e+20,-1.4613260518997527e+18,1.5408788428426258e+20
9952,1704291120.0,1.5408788428426258e+20,6.054183867437394e+18,1.6014206815169996e+20
9953,1704295800.0,1.6014206815169996e+20,1.8383178055818132e+18,1.619803859572818e+20
9954,1704308580.0,1.619803859572818e+20,-1.5065053671943462e+18,1.6047388059008745e+20
9955,1704309120.0,1.6047388059008745e+20,-2.943263869643431e+17,1.6017955420312312e+20
9956,1704311100.0,1.6017955420312312e+20,9.160463605268143e+17,1.6109560056364994e+20
9957,1704317580.0,1.6109560056364994e+20,-1.5001909555145646e+18,1.5959540960813538e+20
9958,1704319380.0,1.5959540960813538e+20,4.940441571525041e+18,1.645358511796604e+20
9959,1704325500.0,1.645358511796604e+20,-1.5336590762247299e+18,1.6300219210343567e+20
9960,1704329100.0,1.6300219210343567e+20,6.701184930859882e+17,1.6367231059652166e+20
9961,1704335040.0,1.6367231059652166e+20,-3.3678555533703235e+18,1.6030445504315133e+20
9962,1704335580.0,1.6030445504315133e+20,-3.4602281765977774e+18,1.5684422686655355e+20
9963,1704335940.0,1.5684422686655355e+20,-1.4678614031719311e+18,1.553763654633816e+20
9964,1704336480.0,1.553763654633816e+20,-3.208646081010718e+17,1.5505550085528053e+20
9965,1704336480.0,1.5505550085528053e+20,-2.185351755888843e+17,1.5483696567969166e+20
9966,1704338280.0,1.5483696567969166e+20,1.1913140516595042e+19,1.667501061962867e+20
9967,1704339720.0,1.667501061962867e+20,-1.5221225824062979e+18,1.652279836138804e+20
9968,1704339900.0,1.652279836138804e+20,-1.484644247185462e+18,1.6374333936669494e+20
9969,1704340260.0,1.6374333936669494e+20,-1.0116437272744056e+18,1.6273169563942053e+20
9970,1704340440.0,1.6273169563942053e+20,6.670146154445755e+17,1.6339871025486512e+20
9971,1704341520.0,1.6339871025486512e+20,1.034868060170724e+19,1.7374739085657237e+20
9972,1704343140.0,1.7374739085657237e+20,-3.663125629393965e+18,1.700842652271784e+20
9973,1704355560.0,1.700842652271784e+20,7.407845291389689e+18,1.774921105185681e+20
9974,1704355740.0,1.774921105185681e+20,-1.5725349817507628e+18,1.7591957553681734e+20
9975,1704357180.0,1.7591957553681734e+20,6.263588393569408e+18,1.8218316393038676e+20
9976,1704362580.0,1.8218316393038676e+20,1.2182567705222957e+19,1.9436573163560973e+20
9977,1704366720.0,1.9436573163560973e+20,9.655569204598367e+17,1.9533128855606955e+20
9978,1704369240.0,1.9533128855606955e+20,-3.610225525371685e+18,1.9172106303069785e+20
9979,1704407760.0,1.9172106303069785e+20,-1.6124386519450422e+18,1.901086243787528e+20
9980,1704408300.0,1.901086243787528e+20,1.1916840010049234e+18,1.913003083797577e+20
9981,1704418740.0,1.913003083797577e+20,1.258834142173158e+20,3.171837225970735e+20
9982,1704430800.0,3.171837225970735e+20,-1.603876884723714e+18,3.1557984571234976e+20
9983,1704440340.0,3.1557984571234976e+20,-1.6017489494499917e+18,3.139780967628998e+20
9984,1704444840.0,3.139780967628998e+20,-1.5782041362086807e+18,3.123998926266911e+20
9985,1704445380.0,3.123998926266911e+20,1.332107368063828e+18,3.1373199999475496e+20
9986,1704446640.0,3.13731999994755e+20,-3.607328879560065e+18,3.101246711151949e+20
9987,1704447180.0,3.101246711151949e+20,-1.4693736884220216e+18,3.086552974267729e+20
9988,1704447900.0,3.086552974267729e+20,-1.530350954574417e+18,3.071249464721985e+20
9989,1704460500.0,3.071249464721985e+20,-1.5285222609783823e+18,3.055964242112201e+20
9990,1704462480.0,3.055964242112201e+20,-1.5048688224501965e+18,3.040915553887699e+20
9991,1704467880.0,3.040915553887699e+20,1.0216363976462916e+19,3.143079193652328e+20
9992,1704478860.0,3.143079193652328e+20,-3.362485466173226e+18,3.109454338990596e+20
9993,1704480120.0,3.109454338990596e+20,-3.7331279971845824e+17,3.1057212109934114e+20
9994,1704482460.0,3.1057212109934114e+20,7.865126635048367e+18,3.184372477343895e+20
9995,1704490920.0,3.184372477343895e+20,-1.5355636384347973e+18,3.1690168409595465e+20
9996,1704491460.0,3.1690168409595465e+20,-6.08358022952655e+17,3.16293326073002e+20
9997,1704502800.0,3.16293326073002e+20,4.4273176028899476e+18,3.2072064367589196e+20
9998,1704503340.0,3.2072064367589196e+20,2.0111527648617792e+18,3.2273179644075377e+20
9999,1704529980.0,3.2273179644075377e+20,-3.5407890929015747e+18,3.191910073478522e+20
10000,1704531420.0,3.191910073478522e+20,9.564923833115647e+17,3.2014749973116374e+20
10001,1704554100.0,3.2014749973116374e+20,7.095504254952464e+18,3.272430039861162e+20
10002,1704554820.0,3.272430039861162e+20,6.523018580235411e+18,3.337660225663516e+20
10003,1704568500.0,3.337660225663516e+20,9.328536738842143e+18,3.4309455930519375e+20
10004,1704573360.0,3.4309455930519375e+20,9.98715419556769e+18,3.530817135007614e+20
10005,1704581460.0,3.530817135007614e+20,2.5517871172431857e+18,3.556335006180046e+20
10006,1704581820.0,3.556335006180046e+20,1.5329829409083916e+19,3.709633300270885e+20
10007,1704612960.0,3.709633300270885e+20,2.6524480673075616e+17,3.7122857483381925e+20
10008,1704615660.0,3.7122857483381925e+20,-1.5773629017514132e+18,3.696512119320678e+20
10009,1704617820.0,3.696512119320678e+20,-3.4807669499328666e+18,3.6617044498213496e+20
10010,1704619260.0,3.6617044498213496e+20,-1.71725271902927e+18,3.644531922631057e+20
10011,1704621240.0,3.644531922631057e+20,-3.289747985241464e+18,3.6116344427786424e+20
10012,1704621600.0,3.6116344427786424e+20,-1.572705954990842e+18,3.595907383228734e+20
10013,1704646800.0,3.595907383228734e+20,-3.509357277904492e+18,3.560813810449689e+20
10014,1704646800.0,3.560813810449689e+20,-3.389172213695188e+18,3.526922088312737e+20
10015,1704647520.0,3.526922088312737e+20,1.490034169729585e+17,3.5284121224824665e+20
10016,1704647520.0,3.5284121224824665e+20,3.250636791481452e+17,3.531662759273948e+20
10017,1704648960.0,3.531662759273948e+20,-3.3266869521433405e+18,3.498395889752515e+20
10018,1704649680.0,3.498395889752515e+20,2.4832922733743875e+17,3.5008791820258895e+20
10019,1704665880.0,3.5008791820258895e+20,8.8999472587836e+18,3.5898786546137255e+20
10020,1704665880.0,3.5898786546137255e+20,9.288810074252601e+18,3.682766755356251e+20
10021,1704674160.0,3.682766755356251e+20,-1.4426591160437816e+18,3.668340164195813e+20
10022,1704676500.0,3.668340164195813e+20,6.981988318523498e+18,3.738160047381048e+20
10023,1704681540.0,3.738160047381048e+20,-1.4909795584715607e+18,3.7232502517963325e+20
10024,1704684240.0,3.7232502517963325e+20,-3.150259655583392e+18,3.6917476552404985e+20
10025,1704685140.0,3.6917476552404985e+20,-1.4875889901322634e+18,3.6768717653391756e+20
10026,1704685320.0,3.6768717653391756e+20,-1.7291077307490246e+17,3.6751426576084265e+20
10027,1704685680.0,3.6751426576084265e+20,2.661904017754796e+17,3.677804561626181e+20
10028,1704689640.0,3.677804561626181e+20,-1.506891684962365e+18,3.6627356447765574e+20
10029,1704690540.0,3.6627356447765574e+20,-1.5413597971164444e+18,3.647322046805393e+20
10030,1704691080.0,3.647322046805393e+20,1.23941364449806e+18,3.659716183250373e+20
10031,1704696480.0,3.659716183250373e+20,1.4465450403242575e+18,3.6741816336536155e+20
10032,1704704040.0,3.6741816336536155e+20,4.926986924540617e+18,3.723451502899022e+20
10033,1704733560.0,3.723451502899022e+20,-1.6029469721382943e+18,3.707422033177639e+20
10034,1704753180.0,3.707422033177639e+20,3.788916243886485e+18,3.745311195616504e+20
10035,1704766320.0,3.745311195616504e+20,1.6369973933594403e+19,3.909010934952448e+20
10036,1704769200.0,3.909010934952448e+20,-1.6048883234077023e+18,3.892962051718371e+20
10037,1704769740.0,3.892962051718371e+20,1.2781132658488566e+18,3.90574318437686e+20
10038,1704770280.0,3.90574318437686e+20,6.683914549104246e+18,3.972582329867902e+20
10039,1704770280.0,3.972582329867902e+20,-1.49233902725623e+18,3.95765893959534e+20
10040,1704772080.0,3.95765893959534e+20,-3.5603376908509604e+18,3.9220555626868303e+20
10041,1704776940.0,3.9220555626868303e+20,-1.5223270797803418e+18,3.906832291889027e+20
10042,1704777480.0,3.906832291889027e+20,1.3345108116887928e+18,3.920177400005915e+20
10043,1704782160.0,3.920177400005915e+20,-1.6502362634666557e+18,3.903675037371248e+20
10044,1704782700.0,3.903675037371248e+20,-2.661036201766263e+17,3.901014001169482e+20
10045,1704800160.0,3.901014001169482e+20,-1.5213315394634678e+18,3.8858006857748473e+20
10046,1704800160.0,3.8858006857748473e+20,-1.6343241142266775e+18,3.8694574446325806e+20
10047,1704810060.0,3.8694574446325806e+20,-3.4932559837761925e+18,3.8345248847948186e+20
10048,1704810960.0,3.8345248847948186e+20,5.415440894036865e+17,3.839940325688855e+20
10049,1704812220.0,3.839940325688855e+20,2.1384463366816397e+18,3.8613247890556715e+20
10050,1704816360.0,3.8613247890556715e+20,-1.5001105561651464e+18,3.84632368349402e+20
10051,1704818520.0,3.84632368349402e+20,3.8650100243793096e+18,3.884973783737813e+20
10052,1704819780.0,3.884973783737813e+20,1.0147789256049032e+18,3.895121572993862e+20
10053,1704819960.0,3.895121572993862e+20,-1.49024062477727e+18,3.880219166746089e+20
10054,1704823920.0,3.880219166746089e+20,1.9797599471539484e+18,3.9000167662176285e+20
10055,1704825180.0,3.9000167662176285e+20,5.670614539088288e+17,3.9056873807567166e+20
10056,1704845160.0,3.9056873807567166e+20,9.480525505469786e+18,4.0004926358114147e+20
10057,1704848580.0,4.0004926358114147e+20,-1.4847388643134533e+18,3.98564524716828e+20
10058,1704857580.0,3.98564524716828e+20,-3.602751484585637e+18,3.9496177323224236e+20
10059,1704857760.0,3.9496177323224236e+20,-1.6317581492314115e+18,3.933300150830109e+20
10060,1704871620.0,3.933300150830109e+20,-3.439652753036192e+18,3.898903623299747e+20
10061,1704890700.0,3.898903623299747e+20,1.5779047088957737e+19,4.0566940941893245e+20
10062,1704928140.0,4.0566940941893245e+20,6.638396226303288e+18,4.1230780564523575e+20
10063,1704929040.0,4.1230780564523575e+20,-1.447202343322697e+18,4.1086060330191303e+20
10064,1704939300.0,4.1086060330191303e+20,2.870469916618589e+18,4.137310732185316e+20
10065,1704943620.0,4.137310732185316e+20,9.012287727208808e+18,4.2274336094574045e+20
10066,1704947940.0,4.2274336094574045e+20,-1.6534251226951736e+18,4.2108993582304526e+20
10067,1704948480.0,4.2108993582304526e+20,-9.350068100872178e+16,4.2099643514203655e+20
10068,1704958020.0,4.2099643514203655e+20,3.5008984758556856e+18,4.2449733361789226e+20
10069,1704969540.0,4.2449733361789226e+20,1.2497260150523546e+19,4.369945937684158e+20
10070,1704971520.0,4.369945937684158e+20,-1.458116479429518e+18,4.355364772889863e+20
10071,1704987000.0,4.355364772889863e+20,1.4247687081659492e+18,4.369612459971523e+20
10072,1704996720.0,4.369612459971523e+20,9.038896823244556e+18,4.460001428203968e+20
10073,1705010580.0,4.460001428203968e+20,-1.4438538997051712e+18,4.445562889206917e+20
10074,1705026600.0,4.445562889206917e+20,5.471852901769469e+18,4.5002814182246115e+20
10075,1705026780.0,4.5002814182246115e+20,1.0698356362237395e+19,4.607264981846985e+20
10076,1705039380.0,4.607264981846985e+20,-1.506113368974907e+18,4.5922038481572364e+20
10077,1705053060.0,4.5922038481572364e+20,1.9055978959217316e+18,4.611259827116454e+20
10078,1705053240.0,4.611259827116454e+20,2.2898917473352369e+18,4.6341587445898065e+20
10079,1705055760.0,4.6341587445898065e+20,8.504744509011027e+17,4.642663489098817e+20
10080,1705069080.0,4.642663489098817e+20,2.57472884126098e+19,4.900136373224915e+20
10081,1705069440.0,4.900136373224915e+20,1.6176382141933363e+18,4.916312755366848e+20
10082,1705082220.0,4.916312755366848e+20,-1.5700725679208333e+18,4.9006120296876396e+20
10083,1705083840.0,4.9006120296876396e+20,1.7235556058632743e+19,5.072967590273967e+20
10084,1705088340.0,5.072967590273967e+20,-1.6222689171164419e+18,5.056744901102803e+20
10085,1705089420.0,5.056744901102803e+20,-1.5704814843731374e+18,5.041040086259071e+20
10086,1705089960.0,5.041040086259071e+20,-8.344660401304805e+16,5.0402056202189406e+20
10087,1705090860.0,5.0402056202189406e+20,-1.653992449231966e+18,5.023665695726621e+20
10088,1705091400.0,5.023665695726621e+20,1.2447396637014866e+18,5.036113092363636e+20
10089,1705095180.0,5.036113092363636e+20,2.1656462054784087e+18,5.05776955441842e+20
10090,1705096620.0,5.05776955441842e+20,3.6231085964177924e+19,5.420080414060199e+20
10091,1705096980.0,5.420080414060199e+20,5.009691242041216e+18,5.470177326480612e+20
10092,1705110480.0,5.470177326480612e+20,-3.320393839882518e+18,5.4369733880817864e+20
10093,1705113180.0,5.4369733880817864e+20,-1.491219145921279e+18,5.422061196622574e+20
10094,1705114260.0,5.422061196622574e+20,3.9477304458444897e+18,5.4615385010810185e+20
10095,1705125960.0,5.4615385010810185e+20,-1.5495402572057055e+18,5.4460430985089614e+20
10096,1705126320.0,5.4460430985089614e+20,9.409843979376824e+17,5.4554529424883384e+20
10097,1705127400.0,5.4554529424883384e+20,1.2956834011341558e+19,5.585021282601754e+20
10098,1705128120.0,5.585021282601754e+20,-1.5102007569088824e+18,5.569919275032666e+20
10099,1705138740.0,5.569919275032666e+20,5.790433384903578e+18,5.627823608881702e+20
10100,1705146660.0,5.627823608881702e+20,-1.518148439474424e+18,5.6126421244869575e+20
10101,1705163220.0,5.6126421244869575e+20,-1.699995342451905e+18,5.5956421710624385e+20
10102,1705163760.0,5.5956421710624385e+20,1.2797229240901522e+18,5.60843940030334e+20
10103,1705164480.0,5.60843940030334e+20,5.966898893192964e+18,5.668108389235269e+20
10104,1705168620.0,5.668108389235269e+20,7.045657899019175e+18,5.7385649682254614e+20
10105,1705246740.0,5.7385649682254614e+20,4.478455122863935e+19,6.186410480511855e+20
10106,1705253580.0,6.186410480511855e+20,-1.5353996490349988e+18,6.171056484021505e+20
10107,1705254120.0,6.171056484021505e+20,-3.580156105401028e+18,6.135254922967494e+20
10108,1705276800.0,6.135254922967494e+20,-1.559889209178117e+18,6.119656030875714e+20
10109,1705332780.0,6.119656030875714e+20,-1.691549075287783e+18,6.102740540122835e+20
10110,1705394520.0,6.102740540122835e+20,-3.6738850379415777e+18,6.066001689743419e+20
10111,1705460220.0,6.066001689743419e+20,-1.7001783602028828e+18,6.048999906141391e+20
10112,1705460760.0,6.048999906141391e+20,-2.86386984637179e+17,6.046136036295019e+20
10113,1705494240.0,6.046136036295019e+20,1.0378714636073363e+19,6.149923182655752e+20
10114,1705495140.0,6.149923182655752e+20,2.9039778233292027e+18,6.178962960889044e+20
10115,1705500180.0,6.178962960889044e+20,-1.6296595129952417e+18,6.162666365759092e+20
10116,1705517640.0,6.162666365759092e+20,-3.3601266890883384e+18,6.129065098868208e+20
10117,1705520160.0,6.129065098868208e+20,-3.3688844730873185e+18,6.095376254137336e+20
10118,1705522140.0,6.095376254137336e+20,-1.620595446704969e+18,6.079170299670286e+20
10119,1705522680.0,6.079170299670286e+20,1.195621009711127e+18,6.091126509767397e+20
10120,1705531680.0,6.091126509767397e+20,1.8931228595466796e+18,6.110057738362864e+20
10121,1705562460.0,6.110057738362864e+20,-1.543939766201258e+18,6.094618340700852e+20
10122,1705584780.0,6.094618340700852e+20,-1.5367797721041618e+18,6.07925054297981e+20
10123,1705585320.0,6.07925054297981e+20,2.7068181324984704e+17,6.081957361112309e+20
10124,1705588020.0,6.081957361112309e+20,-1.6388254884834245e+18,6.065569106227474e+20
10125,1705588740.0,6.065569106227474e+20,-3.440975116327209e+18,6.031159355064202e+20
10126,1705589460.0,6.031159355064202e+20,3.374081734642531e+17,6.034533436798844e+20
10127,1705599900.0,6.034533436798844e+20,6.694228156882334e+18,6.101475718367668e+20
10128,1705603680.0,6.101475718367668e+20,-1.4958493407176422e+18,6.086517224960492e+20
10129,1705604220.0,6.086517224960492e+20,5.1107680659851014e+17,6.091627993026476e+20
10130,1705604940.0,6.091627993026476e+20,1.735671713815712e+18,6.108984710164633e+20
10131,1705609440.0,6.108984710164633e+20,2.0747361403490166e+18,6.129732071568124e+20
10132,1705609620.0,6.129732071568124e+20,8.89870507750109e+18,6.218719122343134e+20
10133,1705612320.0,6.218719122343134e+20,1.762215621625255e+18,6.236341278559387e+20
10134,1705615020.0,6.236341278559387e+20,9.672301119493485e+17,6.246013579678881e+20
10135,1705634640.0,6.246013579678881e+20,1.9608578513045468e+18,6.265622158191927e+20
10136,1705636800.0,6.265622158191927e+20,-1.8296891081219474e+18,6.247325267110708e+20
10137,1705636980.0,6.247325267110708e+20,-1.6441879455090363e+18,6.230883387655617e+20
10138,1705638420.0,6.230883387655617e+20,-1.7389077029549274e+18,6.213494310626068e+20
10139,1705638960.0,6.213494310626068e+20,1.187970909299902e+18,6.225374019719067e+20
10140,1705676580.0,6.225374019719067e+20,2.3859110076725934e+18,6.249233129795792e+20
10141,1705684140.0,6.249233129795792e+20,-1.459651013883945e+18,6.234636619656953e+20
10142,1705684680.0,6.234636619656953e+20,-6.046476456828164e+17,6.228590143200124e+20
10143,1705884840.0,6.228590143200124e+20,-3.658749317971663e+18,6.192002650020407e+20
10144,1705885920.0,6.192002650020407e+20,2.1135780470626803e+18,6.213138430491034e+20
