symbol,side,is_reverse,pnl,hit_tp1,hit_tp2,avg_added,avg_adds,entry_ts,exit_ts,hold,exit_type,month,period
SOLUSDT,LONG,False,-0.014797329316792077,False,False,True,1,1773669780.0,1773671220.0,8,sl_before_tp1,2026-03,2026_H1
SOLUSDT,SHORT,True,0.010846790683176184,False,False,False,0,1773671580.0,1773674280.0,15,reverse_sl_before_tp1,2026-03,2026_H1
SOLUSDT,SHORT,False,0.008313755459098527,True,False,True,1,1773844560.0,1773845280.0,4,trailing_after_tp1,2026-03,2026_H1
SOLUSDT,SHORT,False,-0.007526947718808391,False,False,True,1,1774827540.0,1774827900.0,2,sl_before_tp1,2026-03,2026_H1
SOLUSDT,SHORT,False,-0.004910320792816422,False,False,True,1,1774971720.0,1774972260.0,3,sl_before_tp1,2026-03,2026_H1
SOLUSDT,LONG,False,-0.0020588597734069155,False,False,False,0,1776178440.0,1776178620.0,1,sl_before_tp1,2026-04,2026_H1
SOLUSDT,LONG,False,0.0016410608163821593,True,False,False,0,1776433860.0,1776434580.0,4,trailing_after_tp1,2026-04,2026_H1
SOLUSDT,LONG,False,0.047565477707231706,True,False,True,1,1778448240.0,1778452740.0,25,trailing_after_tp1,2026-05,2026_H1
SOLUSDT,SHORT,False,0.006227935354778687,True,False,False,0,1780412220.0,1780412760.0,3,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.010053521113407758,False,False,True,1,1780461180.0,1780461540.0,2,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,-0.008472764368652293,True,False,False,0,1780461900.0,1780463880.0,11,reverse_trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.008155867805776127,False,False,True,1,1780521660.0,1780522200.0,3,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,-0.0069416787783332,True,True,False,0,1780522560.0,1780524360.0,10,reverse_trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.0033300364467948014,False,False,False,0,1780542000.0,1780542180.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,-0.0002353909854850237,True,False,False,0,1780542540.0,1780544880.0,13,reverse_trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.0063890130025090214,False,False,True,1,1780545240.0,1780545600.0,2,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,0.0032255247149282156,False,False,False,0,1780545960.0,1780547400.0,8,reverse_sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.010007600611474043,False,False,True,1,1780565940.0,1780566300.0,2,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.0016320379030941635,False,False,False,0,1780567920.0,1780568100.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,0.003368429424966345,False,False,False,0,1780568460.0,1780568820.0,2,reverse_sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.00937459847668452,False,False,True,1,1780573320.0,1780573680.0,2,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,0.002969717625594662,True,False,False,0,1780574040.0,1780574760.0,4,reverse_trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.005734292329180624,False,False,False,0,1780575120.0,1780575300.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.003906905141179629,False,False,False,0,1780581240.0,1780581420.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,0.008822893520596908,False,False,False,0,1780581780.0,1780583400.0,9,reverse_sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.003262706441768596,False,False,False,0,1780611300.0,1780611480.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,0.013201749436369717,True,False,False,0,1780620660.0,1780621560.0,5,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,0.010633815104174854,True,False,True,1,1780653960.0,1780655040.0,6,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.011241691691537114,False,False,True,1,1780663680.0,1780664400.0,4,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,0.0017115781118082535,True,False,False,0,1780664760.0,1780665840.0,6,reverse_trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,0.011415263113964087,True,False,True,1,1780689780.0,1780690140.0,2,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.0029274482627848074,False,False,False,0,1780691400.0,1780691580.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,0.004477005682843782,False,False,False,0,1780691940.0,1780696980.0,28,reverse_sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.001989780577905497,False,False,False,0,1780691760.0,1780691940.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,0.0027771463813085276,True,False,False,0,1780692300.0,1780692840.0,3,reverse_trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.00353927328287881,False,False,False,0,1780700220.0,1780700400.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,0.013506094251683292,True,False,False,0,1780701840.0,1780702560.0,4,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,0.008715459951010078,True,False,False,0,1780716240.0,1780716960.0,4,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,0.022307723137304634,True,False,False,0,1780740180.0,1780742520.0,13,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,0.012037848376965778,True,False,False,0,1780741620.0,1780742520.0,5,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.01631407579375574,False,False,True,1,1780759440.0,1780759980.0,3,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.003826640196926487,False,False,False,0,1780759980.0,1780760160.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,0.010086226386243518,False,False,False,0,1780760520.0,1780763220.0,15,reverse_sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.009666439631613035,False,False,True,1,1780761240.0,1780761780.0,3,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,0.003751665933090411,True,False,False,0,1780875900.0,1780876260.0,2,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,0.0032749967626935434,True,False,True,1,1780882920.0,1780883460.0,3,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,0.015425104491979005,True,False,True,1,1780883820.0,1780885800.0,11,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,0.02104695076805453,True,False,True,1,1780928640.0,1780931160.0,14,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.009790806244201424,False,False,True,1,1781021700.0,1781022600.0,5,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,0.0048419604604015044,False,False,False,0,1781022960.0,1781023140.0,1,reverse_sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.005287721856229414,False,False,False,0,1781022420.0,1781022600.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,0.006973453018277552,False,False,False,0,1781022960.0,1781023140.0,1,reverse_sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.003058494116087285,False,False,False,0,1781026560.0,1781026740.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.0038333630323878934,False,False,False,0,1781028720.0,1781028900.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,-0.003039680312772048,False,False,False,0,1781029260.0,1781032860.0,20,reverse_timeout_before_tp1_negative_or_flat,2026-06,2026_H1
SOLUSDT,SHORT,False,0.013680546758565018,True,False,True,1,1781108280.0,1781109000.0,4,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,0.00827203926521863,True,False,False,0,1781109540.0,1781110260.0,4,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,0.017108353524795786,True,False,False,0,1781111340.0,1781113500.0,12,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,0.004708510133476918,True,False,False,0,1781114760.0,1781115660.0,5,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,-0.009190393331635752,False,False,True,1,1781199720.0,1781210160.0,58,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,True,0.0038424759174555236,False,False,False,0,1781210520.0,1781211780.0,7,reverse_sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,-0.007294050842079622,False,False,False,0,1781474580.0,1781474760.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,0.005498122760523571,True,False,True,1,1781478720.0,1781479980.0,7,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,0.004547277003251269,True,False,False,0,1781479440.0,1781479980.0,3,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.005597927079406544,False,False,True,1,1782204300.0,1782205200.0,5,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.002787438640968644,False,False,False,0,1782312120.0,1782312300.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,0.06692171777376113,True,False,True,1,1782320040.0,1782322020.0,11,trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.0027487494324526583,False,False,False,0,1782324360.0,1782324540.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,-0.006196386090150743,True,False,False,0,1782324900.0,1782325800.0,5,reverse_trailing_after_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.0028311443132490407,False,False,False,0,1782336240.0,1782336420.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.0031799863778161053,False,False,False,0,1782402120.0,1782402300.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,False,-0.0030292976249486183,False,False,False,0,1782407160.0,1782407340.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,True,-0.005866628665656055,True,False,False,0,1782407700.0,1782408600.0,5,reverse_trailing_after_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,-0.004199338295089152,False,False,False,0,1782493920.0,1782494100.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,-0.004978788010429703,False,False,False,0,1782737280.0,1782737460.0,1,sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,-0.005622011024725013,False,False,False,0,1782738720.0,1782739260.0,3,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,True,0.005488728411953941,False,False,False,0,1782739620.0,1782739800.0,1,reverse_sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,-0.023876510104061385,False,False,True,1,1782741600.0,1782742140.0,3,sl_before_tp1,2026-06,2026_H1
SOLUSDT,SHORT,True,0.016166313527210447,False,False,False,0,1782742500.0,1782744840.0,13,reverse_sl_before_tp1,2026-06,2026_H1
SOLUSDT,LONG,False,0.007565226592388945,True,False,False,0,1782751140.0,1782751860.0,4,trailing_after_tp1,2026-06,2026_H1
NEARUSDT,LONG,False,0.03744100720006896,True,True,True,1,1609468200.0,1609468920.0,4,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.018073382088534134,True,False,True,1,1609487280.0,1609488360.0,6,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.00364525280279782,False,False,False,0,1609496460.0,1609496640.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.008712402573107233,True,False,False,0,1609497180.0,1609498440.0,7,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.03262998084626166,True,False,True,1,1609511220.0,1609511760.0,3,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.006523532110678757,False,False,False,0,1609516620.0,1609516800.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.004821749404505402,False,False,False,0,1609516620.0,1609516800.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.0024159299464911544,False,False,False,0,1609523820.0,1609524000.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,True,0.006467123667082097,False,False,False,0,1609524360.0,1609524900.0,3,reverse_sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.004489756964587238,False,False,False,0,1609547400.0,1609547580.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.006204355592509403,True,False,False,0,1609550640.0,1609551000.0,2,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.010747777528789101,False,False,True,1,1609552080.0,1609552440.0,2,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.0029119798505149227,False,False,False,0,1609553160.0,1609553340.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.003429784280056644,False,False,False,0,1609637940.0,1609638120.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.004147982632656032,False,False,False,0,1609649820.0,1609650000.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,-0.00015898742905593073,True,False,False,0,1609650360.0,1609651800.0,8,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.0016724728365891525,True,False,True,1,1609654500.0,1609655040.0,3,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.004451774704947565,False,False,False,0,1609668360.0,1609668540.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.0030704318127214233,False,False,False,0,1609668360.0,1609668540.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.01462992074954923,True,False,False,0,1609671600.0,1609672140.0,3,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.01051165704444539,True,False,False,0,1609671780.0,1609672140.0,2,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.0051600344213561565,True,False,False,0,1609678620.0,1609679340.0,4,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.004033815889439859,False,False,False,0,1609681320.0,1609681860.0,3,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,-0.0015727879853159113,True,False,False,0,1609682220.0,1609682760.0,3,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.001554083890807283,True,False,False,0,1609719300.0,1609720200.0,5,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.002642207312596966,False,False,False,0,1609720200.0,1609720380.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,0.0008659718050611129,True,False,False,0,1609720740.0,1609722180.0,8,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.0030731135905262817,True,False,False,0,1609738020.0,1609738560.0,3,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.008705815816464442,True,False,True,1,1609737660.0,1609738560.0,5,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.0008139416411889108,True,False,False,0,1609739280.0,1609739820.0,3,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.002927606255001922,False,False,False,0,1609771140.0,1609771320.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.014058372508294583,True,False,False,0,1609777980.0,1609780680.0,15,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.007845260011814164,True,False,False,0,1609782120.0,1609782660.0,3,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.0031924316160001436,False,False,False,0,1609783560.0,1609783740.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,True,-0.0009712925803452331,True,False,False,0,1609784100.0,1609789500.0,30,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.003913951007818256,True,False,False,0,1609815600.0,1609816320.0,4,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.02014734635753518,False,False,True,1,1609817040.0,1609817400.0,2,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.0009419678892099563,True,False,False,0,1609819920.0,1609820280.0,2,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.012666607252081484,True,False,False,0,1609825500.0,1609826400.0,5,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.007358442865890532,False,False,False,0,1609826580.0,1609826760.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.04082584523845782,True,False,True,1,1609827120.0,1609827480.0,2,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.0033835642995211526,False,False,False,0,1609866360.0,1609866540.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,0.004379643243046563,False,False,False,0,1609866900.0,1609867080.0,1,reverse_sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.02479380032702615,True,False,True,1,1609867980.0,1609869420.0,8,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.024899338286925067,True,False,True,1,1609876080.0,1609877520.0,8,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.014047676699668854,True,True,True,1,1609876440.0,1609877520.0,6,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.008985874397885892,False,False,False,0,1609876800.0,1609879500.0,15,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.004650640706775105,False,False,True,1,1609889580.0,1609890300.0,4,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.0026239777158066015,False,False,False,0,1609912440.0,1609912620.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.0025843923255009825,True,False,True,1,1609912800.0,1609913520.0,4,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.08100768294717237,True,False,True,1,1609928640.0,1609931340.0,15,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.0037856357469929457,False,False,False,0,1609930620.0,1609930800.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.007609194416770285,False,False,True,1,1609933140.0,1609933680.0,3,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.002029354183432122,False,False,False,0,1609933500.0,1609933680.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.030183826318320714,True,True,False,0,1609938000.0,1609938900.0,5,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.006299761663137645,True,False,True,1,1609953840.0,1609954380.0,3,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.002275028938158294,False,False,False,0,1609971120.0,1609971300.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.005089883955164775,True,False,True,1,1609970580.0,1609972200.0,9,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.00733172674415654,True,False,False,0,1609972560.0,1609973460.0,5,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.0026400291438724867,False,False,False,0,1609975080.0,1609975260.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.003975727043191196,False,False,False,0,1610020620.0,1610020800.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,0.0029636690991190606,True,False,False,0,1610021160.0,1610022060.0,5,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.0047299991988935626,False,False,False,0,1610022060.0,1610022240.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,0.00543498902564438,False,False,False,0,1610022600.0,1610023140.0,3,reverse_sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.0011731534717217052,True,False,True,1,1610089740.0,1610090280.0,3,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.002180437663103719,False,False,False,0,1610100720.0,1610100900.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.0027259396992435183,True,False,False,0,1610107200.0,1610107560.0,2,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.006131002383320718,False,False,False,0,1610107380.0,1610107560.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,True,-0.01950057111062407,True,True,False,0,1610107920.0,1610109540.0,9,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.17923343967729102,True,False,True,1,1610118000.0,1610119620.0,9,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.015854396689479414,False,False,True,1,1610133120.0,1610133840.0,4,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,-0.026627746501317686,True,True,False,0,1610134200.0,1610137080.0,16,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.003432878926213902,False,False,False,0,1610140860.0,1610141040.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.00228962350747231,False,False,False,0,1610141400.0,1610141580.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.014248320003072065,True,True,False,0,1610142660.0,1610143740.0,6,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.013851997421148163,True,False,False,0,1610144460.0,1610145180.0,4,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.0021486793911148056,False,False,False,0,1610145720.0,1610145900.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.010345774253653545,False,False,True,1,1610147880.0,1610148600.0,4,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.04747822076262612,True,True,False,0,1610149680.0,1610150760.0,6,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.005171632965121172,False,False,False,0,1610156700.0,1610156880.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,0.0058096278685148585,False,False,False,0,1610157240.0,1610157420.0,1,reverse_sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.00636619690723704,False,False,True,1,1610159400.0,1610160120.0,4,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,0.0076235589829039925,False,False,False,0,1610160480.0,1610162460.0,11,reverse_sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.009658379469087744,False,False,True,1,1610159760.0,1610160120.0,2,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,0.008895181781934634,False,False,False,0,1610160480.0,1610162640.0,12,reverse_sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.023692590955382665,True,False,False,0,1610176500.0,1610176860.0,2,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.003132482444921817,False,False,False,0,1610188020.0,1610188200.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.019176185499752113,True,False,False,0,1610188380.0,1610189640.0,7,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.01420133404620652,True,False,False,0,1610199900.0,1610200260.0,2,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.003981808912811717,False,False,False,0,1610217900.0,1610218080.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,-0.00040556392797351276,True,False,False,0,1610218440.0,1610219340.0,5,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.0025584343736573096,False,False,False,0,1610220960.0,1610221140.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,0.006941419053897827,False,False,False,0,1610221500.0,1610222400.0,5,reverse_sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.0014355678182501584,True,False,False,0,1610235720.0,1610236260.0,3,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.002618446818485396,False,False,False,0,1610250480.0,1610250660.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.0019146881158319399,False,False,False,0,1610256780.0,1610256960.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,-0.014976679520777548,True,True,False,0,1610257320.0,1610257860.0,3,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.006173153673367271,False,False,False,0,1610267940.0,1610268120.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.007141213794927102,True,True,False,0,1610268660.0,1610269740.0,6,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.01171192553679313,False,False,True,1,1610357940.0,1610358300.0,2,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,True,-0.010289651790358744,True,True,False,0,1610358660.0,1610359740.0,6,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.01569034832860992,True,True,False,0,1610392140.0,1610393580.0,8,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.004796569418727026,True,True,False,0,1610395200.0,1610395560.0,2,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.006241499001818963,False,False,False,0,1610405280.0,1610405460.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,True,0.003917295489652677,True,False,False,0,1610405820.0,1610406180.0,2,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.00383734458967785,False,False,False,0,1610406180.0,1610406360.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.0036949435611660177,False,False,False,0,1610406720.0,1610406900.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,True,-0.015973170278157547,True,True,False,0,1610407260.0,1610409600.0,13,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.013206021166060348,False,False,True,1,1610408160.0,1610408700.0,3,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,True,-0.0012873876750052076,True,False,False,0,1610409060.0,1610409600.0,3,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.0017961999254088067,False,False,False,0,1610408520.0,1610408700.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,True,0.0012167773605702044,True,False,False,0,1610409060.0,1610409600.0,3,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,0.014239312433923249,True,False,False,0,1610481780.0,1610482320.0,3,trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.003802598553543673,False,False,False,0,1610489340.0,1610489520.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.017577897346504764,False,False,True,1,1610498880.0,1610499780.0,5,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,True,-0.008285374732868757,True,False,False,0,1610500140.0,1610503740.0,20,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,SHORT,False,-0.005963366144939751,False,False,False,0,1610502300.0,1610502480.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,True,-0.011722157851390174,True,True,False,0,1610502840.0,1610503740.0,5,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.00469138664498584,False,False,False,0,1610589780.0,1610589960.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,SHORT,True,0.0016678881463212734,True,False,False,0,1610590320.0,1610590680.0,2,reverse_trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,0.08579179796481161,True,False,True,1,1610597520.0,1610598960.0,8,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.0019128980736510984,False,False,False,0,1610603640.0,1610603820.0,1,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,0.013335611707147782,True,False,False,0,1610605440.0,1610606700.0,7,trailing_after_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.007964222198870212,False,False,True,1,1610607240.0,1610607600.0,2,sl_before_tp1,2021-01,2021
NEARUSDT,LONG,False,-0.009537950678240299,False,False,True,1,1610619480.0,1610621100.0,9,sl_before_tp1,2021-01,2021
